number;shape;provenance;date;latitude;longitude
9027024;AMPHORA, NECK FRAGMENTS;ITALY, CIVITAVECCHIA;;42.0932540893555;11.7967414855957
9027025;AMPHORA, NECK FRAGMENTS;ITALY, CIVITAVECCHIA;;42.0932540893555;11.7967414855957
9027113;AMPHORA FRAGMENT;ITALY, CIVITAVECCHIA;;42.0932540893555;11.7967414855957
9027114;AMPHORA, NECK FRAGMENTS;ITALY, CIVITAVECCHIA;;42.0932540893555;11.7967414855957
9027200;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;;42.254315;11.759148
9027202;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;;42.254315;11.759148
9027203;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;;42.254315;11.759148
9027353;AMPHORA FRAGMENT;TURKEY, CARIA, KAUNOS;;36.830172;28.639984
9027354;AMPHORA FRAGMENT;TURKEY, CARIA, KAUNOS;;36.830172;28.639984
9027355;AMPHORA FRAGMENT;TURKEY, CARIA, KAUNOS;;36.830172;28.639984
9027356;AMPHORA FRAGMENT;TURKEY, CARIA, KAUNOS;;36.830172;28.639984
9027357;AMPHORA FRAGMENT;TURKEY, CARIA, KAUNOS;;36.830172;28.639984
9027358;AMPHORA FRAGMENT;TURKEY, CARIA, KAUNOS;;36.830172;28.639984
9027359;AMPHORA FRAGMENT;TURKEY, CARIA, KAUNOS;;36.830172;28.639984
9028376;AMPHORA;SICILY, HIMERA;;37.971132;13.818612
9028397;AMPHORA FRAGMENT;SICILY, SEGESTA;;37.914409;12.854691
9028411;AMPHORA, NECK;ITALY, CALABRIA, S. BRANCATO;;40.257848;16.258478
9028415;AMPHORA, NECK;ITALY, CALABRIA, S. BRANCATO;;40.257848;16.258478
9028662;AMPHORA FRAGMENT;ITALY, MARZABOTTO;;44.341161;11.205239
9028663;AMPHORA, NECK FRAGMENTS;ITALY, MARZABOTTO;;44.341161;11.205239
9028664;AMPHORA, NECK FRAGMENT;ITALY, MARZABOTTO;;44.341161;11.205239
9028665;AMPHORA FRAGMENT;ITALY, MARZABOTTO;;44.341161;11.205239
9029080;AMPHORA, NECK (?) FRAGMENT;SAMOS;;37.7347151454601;26.8273517719431
9029838;AMPHORA (?) FRAGMENT;ATTICA, MARATHON, CAVE OF PAN;;38.1499996185303;23.966667175293
9029871;AMPHORA B;RHODES, IALYSOS;;36.4;28.16667
9029872;AMPHORA B;RHODES, IALYSOS;;36.4;28.16667
9029873;AMPHORA B;RHODES, IALYSOS;;36.4;28.16667
9029874;AMPHORA B;RHODES, CAMIROS;;36.336562;27.919521
9029875;AMPHORA B;RHODES, IALYSOS;;36.4;28.16667
9029876;AMPHORA B;RHODES, IALYSOS;;36.4;28.16667
9029878;AMPHORA, NECK FRAGMENT;RHODES, IALYSOS;;36.4;28.16667
9029879;AMPHORA, NECK;RHODES, IALYSOS;;36.4;28.16667
9029891;AMPHORA, NECK;RHODES, CAMIROS;;36.336562;27.919521
9029892;AMPHORA, NECK;RHODES, CAMIROS;;36.336562;27.919521
9029893;AMPHORA, NECK;RHODES, CAMIROS;;36.336562;27.919521
9030160;AMPHORA, NECK;ITALY, SIENA, NECROPOLI DEL POGGINO;;43.318695;11.330502
9030191;AMPHORA FRAGMENT;ITALY, TARANTO (?);;40.47611;17.22972
9030192;AMPHORA FRAGMENT;ITALY, TARANTO (?);;40.47611;17.22972
9030193;AMPHORA FRAGMENT;ITALY, NAPLES;;40.839009;14.250298
9030194;AMPHORA FRAGMENT;ATHENS;;37.976173;23.72519
9030195;AMPHORA FRAGMENT;ITALY, TARANTO (?);;40.47611;17.22972
9030198;AMPHORA FRAGMENT;ITALY, TARANTO;;40.47611;17.22972
9030199;AMPHORA FRAGMENT;ITALY, TARANTO;;40.47611;17.22972
9030200;AMPHORA FRAGMENT;ITALY, TARANTO;;40.47611;17.22972
9030201;AMPHORA, NECK FRAGMENT;ITALY, TARANTO;;40.47611;17.22972
9030202;AMPHORA, NECK FRAGMENT;ITALY, TARANTO (?);;40.47611;17.22972
9030206;AMPHORA, NECK FRAGMENT;ITALY, TARANTO (?);;40.47611;17.22972
9030207;AMPHORA, NECK FRAGMENT;ITALY, ETRURIA, TARQUINIA;;42.254315;11.759148
9030208;AMPHORA, NECK FRAGMENT;ITALY, CUMAE;;40.847093;14.056149
9030302;AMPHORA B FRAGMENT;FRANCE, MARSEILLES;;43.3000011444092;5.39999985694885
9030350;AMPHORA B;ITALY, ETRURIA, VULCI;;42.421429;11.702499
9030459;AMPHORA FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030460;AMPHORA A FRAGMENTS;ATHENS, AGORA;;37.995486;23.731327
9030461;AMPHORA A FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030462;AMPHORA FRAGMENTS;ATHENS, AGORA;;37.995486;23.731327
9030463;AMPHORA FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030464;AMPHORA FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030465;AMPHORA A FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030466;AMPHORA A FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030467;AMPHORA A FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030468;AMPHORA A FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030469;AMPHORA A FRAGMENTS;ATHENS, AGORA;;37.995486;23.731327
9030470;AMPHORA FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030471;AMPHORA FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030472;AMPHORA FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030473;AMPHORA FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
9030557;AMPHORA FRAGMENT;BULGARIA, APOLLONIA;;42.420355;27.689667
9030559;AMPHORA FRAGMENT;ATTICA, ELEUSIS;;38.0166664123535;23.533332824707
9030571;AMPHORA A FRAGMENTS;SPAIN, ALICANTE, COVA DELS PILARS;;38.277578;-0.533052
9030588;AMPHORA, BAIL;ATTICA, MARKOPOULO;;37.8833332061768;23.9333324432373
9030626;AMPHORA FRAGMENT;ATHENS, OLYMPIEION;;37.9692;23.7336006164551
